incident_id,ARREST,incident_hour,offense_category_name,crime_against,victim_type_name,weapon_name,agency_type_name,population_group,victim_age_group,offender_age_group,stolen_count,recovered_count,suburban_area
178364681,0,20.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178364682,1,1.0,Kidnapping/Abduction,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178364685,0,7.0,Assault Offenses,Person,Individual,Handgun,City,500K+,36-50,18-25,1.0,1.0,N
178364696,0,16.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178364698,1,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178364699,0,9.0,Stolen Property Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178364715,1,11.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178364717,0,19.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178364731,0,12.0,Robbery,Property,Individual,Handgun,City,500K+,18-25,26-35,1.0,1.0,N
178364736,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178364741,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178364754,0,1.0,Assault Offenses,Person,Individual,Firearm,City,500K+,26-35,26-35,1.0,1.0,N
178364755,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178364756,1,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178364767,1,5.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178364779,0,22.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178364781,0,8.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178364783,0,10.0,Assault Offenses,Person,Individual,Handgun,City,500K+,26-35,51-65,1.0,1.0,N
178364788,0,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178364810,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178364815,0,7.0,Assault Offenses,Person,Individual,Firearm,City,500K+,26-35,26-35,1.0,1.0,N
178364817,0,8.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,36-50,18-25,1.0,1.0,N
178364833,0,11.0,Assault Offenses,Person,Individual,Other,City,500K+,18-25,26-35,1.0,1.0,N
178364836,0,12.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178364837,0,11.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,65+,1.0,1.0,N
178364839,0,0.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178364853,0,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178364854,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178364882,1,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178364896,1,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178364902,1,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178364915,1,3.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178364934,1,7.0,Assault Offenses,Person,Individual,Asphyxiation,City,500K+,18-25,26-35,1.0,1.0,N
178364954,1,16.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178364956,1,1.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178365017,1,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365018,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365025,1,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178365061,0,16.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365062,1,23.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,500K+,26-35,36-50,1.0,1.0,N
178365064,1,7.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178365071,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365073,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365084,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365085,0,18.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365087,1,12.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178365103,0,16.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365113,0,14.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365122,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365125,0,18.0,Assault Offenses,Person,Individual,Blunt Object,City,500K+,18-25,Under 18,1.0,1.0,N
178365126,0,19.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365130,0,0.0,Assault Offenses,Person,Individual,Handgun,City,500K+,26-35,36-50,1.0,1.0,N
178365153,0,13.0,Robbery,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365157,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365163,0,1.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365166,0,17.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
178365168,0,19.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365180,0,14.0,Assault Offenses,Person,Individual,Rifle (Automatic),City,500K+,26-35,26-35,1.0,1.0,N
178365184,0,5.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365188,0,15.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365191,0,14.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178365205,0,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
178365207,0,3.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365219,0,12.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178365225,0,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178365244,1,16.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178365267,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365269,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365272,1,2.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178365273,0,17.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178365278,0,16.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365285,0,1.0,Assault Offenses,Person,Individual,Blunt Object,City,500K+,26-35,Under 18,1.0,1.0,N
178365291,0,13.0,Assault Offenses,Person,Individual,Firearm,City,500K+,36-50,26-35,1.0,1.0,N
178365306,0,16.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365311,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
178365316,1,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178365337,0,1.0,Assault Offenses,Person,Individual,Handgun,City,500K+,36-50,26-35,1.0,1.0,N
178365342,0,9.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365348,1,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178365351,0,20.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365352,0,12.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365354,0,16.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365361,0,22.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365362,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365373,0,16.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365391,0,16.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365422,0,1.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365426,0,3.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365445,0,11.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365456,0,15.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365460,0,21.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365476,0,21.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365479,0,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365489,0,14.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365490,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365492,0,22.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365494,0,11.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365499,0,12.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365502,0,21.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365522,0,23.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178365523,0,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365527,0,13.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
178365531,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178365535,0,16.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365541,0,5.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365570,0,15.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178365578,0,10.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178365592,0,1.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365598,0,13.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365607,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365611,0,11.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178365616,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365618,0,16.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365621,0,1.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365630,0,3.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365632,0,1.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365648,0,14.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365649,0,21.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365663,0,15.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365673,0,10.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365680,0,13.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365692,0,1.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365721,0,4.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365738,0,16.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
178365739,0,21.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365747,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365752,0,2.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365762,0,6.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365792,0,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365793,0,19.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365813,0,1.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365844,0,3.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365852,0,16.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
178365853,0,22.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365854,0,23.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365855,0,3.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365857,0,9.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365871,0,10.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178365873,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365880,0,11.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365882,0,3.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365891,0,15.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365894,0,6.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365895,0,3.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365900,0,12.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365914,0,10.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365939,0,5.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178365952,0,11.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178365953,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365955,0,9.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365957,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178365969,0,6.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178365999,0,18.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366000,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178366004,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366007,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366012,0,17.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366026,0,7.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366027,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
178366039,0,19.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366041,0,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366046,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366051,0,15.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366056,0,22.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366057,0,17.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366070,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366075,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366083,0,12.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366098,0,19.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366109,0,13.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366111,0,12.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366124,0,2.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178366150,0,17.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366165,0,22.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366170,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366178,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366201,0,13.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178366219,0,7.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366221,0,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366225,0,18.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366237,0,8.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366240,0,14.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366244,0,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366246,0,10.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178366250,0,10.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
178366254,0,22.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,36-50,1.0,1.0,N
178366258,0,13.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366269,0,15.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366287,0,1.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366289,0,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366291,0,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366301,0,16.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366311,0,16.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
178366321,0,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366325,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178366334,0,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178366356,0,8.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366364,0,22.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366381,1,15.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178366385,1,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366387,1,16.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178366412,1,1.0,Assault Offenses,Person,Individual,Blunt Object,City,500K+,36-50,26-35,1.0,1.0,N
178366414,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
178366422,0,1.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
178366427,1,6.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366441,0,9.0,Robbery,Property,Individual,Handgun,City,500K+,26-35,26-35,1.0,1.0,N
178366450,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
178366451,0,9.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366452,0,11.0,Assault Offenses,Person,Individual,Handgun,City,500K+,26-35,26-35,1.0,1.0,N
178366456,1,11.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,Under 18,1.0,1.0,N
178366465,0,16.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366475,0,16.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366479,0,15.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366480,0,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366494,0,0.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366509,0,5.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366517,0,12.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366530,1,17.0,Assault Offenses,Person,Individual,Other,City,500K+,26-35,36-50,1.0,1.0,N
178366532,0,17.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,18-25,1.0,1.0,N
178366544,0,12.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366557,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178366560,0,1.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366563,0,8.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366577,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178366580,1,14.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178366591,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
